year,hhid,province,urban,household_weight,multigenerational_hh,has_enrolled_member,education_spending_positive,has_tutoring,has_emigrant_hh,has_remittance_hh,remittance_for_education,internet_access_hh
2021,1451,Andijan,0,1.11612799781913,0,0,0,0,0,0,0,1
2021,1454,Andijan,0,1.11612799781913,0,1,1,0,0,0,0,1
2021,1456,Andijan,0,1.11612799781913,0,1,1,0,0,0,0,1
2021,14628,Andijan,1,1.5267667604668,1,1,1,1,0,0,0,1
2021,14629,Andijan,1,1.5267667604668,1,0,0,0,0,0,0,1
2021,14645,Andijan,1,1.5267667604668,0,1,1,1,1,1,1,1
2021,14646,Andijan,1,1.5267667604668,0,0,0,0,0,0,0,1
2021,14673,Andijan,1,1.5267667604668,0,0,0,0,0,0,0,1
2021,14704,Andijan,1,1.5267667604668,0,1,1,1,0,0,0,1
2021,14705,Andijan,1,1.5267667604668,0,1,1,0,0,0,0,1
2021,1472,Andijan,1,1.5267667604668,0,1,1,1,0,0,0,1
2021,1473,Andijan,1,1.5267667604668,0,1,1,0,0,0,0,1
2021,14743,Andijan,0,1.11612799781913,0,0,0,0,0,0,0,0
2021,14744,Andijan,0,1.11612799781913,1,1,1,0,0,0,0,1
2021,14745,Andijan,0,1.11612799781913,0,1,1,0,0,0,0,1
2021,14746,Andijan,1,1.5267667604668,0,0,0,0,0,0,0,1
2021,14764,Andijan,0,1.11612799781913,0,1,1,0,1,1,0,1
2021,14765,Andijan,0,1.11612799781913,0,1,1,1,0,0,0,1
2021,14826,Andijan,0,1.11612799781913,1,0,0,0,0,0,0,1
2021,14835,Andijan,0,1.11612799781913,1,1,1,1,1,1,0,1
2021,14852,Andijan,0,1.11612799781913,1,0,0,0,0,0,0,1
2021,14911,Andijan,0,1.11612799781913,0,0,0,0,0,0,0,1
2021,14912,Andijan,0,1.11612799781913,1,1,1,1,1,1,0,1
2021,14913,Andijan,1,1.22141340837344,1,1,1,0,0,0,0,1
2021,14927,Andijan,1,1.22141340837344,0,0,0,0,0,0,0,1
2021,14979,Andijan,1,1.22141340837344,0,0,0,0,0,0,0,1
2021,1499,Andijan,1,1.22141340837344,0,0,0,0,0,0,0,1
2021,15006,Andijan,1,1.22141340837344,0,0,0,0,0,0,0,1
2021,15007,Andijan,1,1.22141340837344,1,1,1,0,0,0,0,1
2021,1501,Andijan,1,1.22141340837344,0,0,0,0,0,0,0,1
2021,15043,Andijan,1,1.22141340837344,1,0,0,0,0,0,0,1
2021,15064,Andijan,1,1.22141340837344,0,0,0,0,1,1,0,1
2021,15066,Andijan,1,1.1450750703501,0,0,0,0,0,0,0,1
2021,15069,Andijan,1,1.22141340837344,0,0,0,0,0,0,0,1
2021,15102,Andijan,1,1.22141340837344,0,1,1,0,1,1,0,1
